bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,timestamp,bytes_per_packet,packets_per_second
688753.3072409044,923.8652984176206,30.23780753745342,45250,25,0.005834614827659362,UDP,2023-06-14 14:50:00,483.18604612487684,36.31102901270067
864179.3737253811,1614.503904690157,45.91262132252137,16719,443,0.03295124616985702,HTTPS,2023-06-14 14:51:00,422.9490282971638,37.16265175640289
498356.753826831,1243.8726771498298,52.753491189435415,52122,53,0.0822406084832488,HTTP,2023-06-14 14:52:00,335.4583308072092,22.645953724680123
746328.2153924471,946.9047821878227,11.635399670503029,26844,443,0.02601307830303248,TCP,2023-06-14 14:53:00,532.0055219436911,81.55096212240586
862607.7773561436,1336.876488582673,38.930835353952546,48738,443,0.07177107828261996,TCP,2023-06-14 14:54:00,471.4904365894043,30.022608033361177
539870.6498752687,1309.2248383824224,19.54699607635009,17720,80,0.0815557256833631,HTTP,2023-06-14 14:55:00,253.42065682335735,76.47536523336127
989012.3727770011,292.36548968299826,8.56241481347986,13535,80,0.08594155549275619,HTTP,2023-06-14 14:56:00,2493.3987071098445,38.247487451334635
651057.9019318462,1444.2899903560556,63.592496726978425,12858,80,0.1362044121117001,TCP,2023-06-14 14:57:00,361.78996507135906,24.14898072172977
717034.3864183665,1198.0994504390749,33.127473803670945,61829,21,0.03467386943235151,FTP,2023-06-14 14:58:00,340.9193706366395,38.893775500723606
621011.0489533227,1123.4325822125957,25.868147543601367,27145,80,0.0692439339348094,TCP,2023-06-14 14:59:00,350.7018431783537,39.47002493070038
843277.3745731083,1168.1031884059723,30.823521560977127,1743,80,0.07130905771630616,HTTP,2023-06-14 15:00:00,479.17033400819616,36.612251126748255
588641.0453137567,1009.7297660120288,37.2468180483175,61093,80,0.057805829474989606,HTTP,2023-06-14 15:01:00,498.77269803689205,26.529953953414605
1021623.6130324434,1075.8580622018626,65.76464267127642,18712,443,0.040337821441136415,HTTPS,2023-06-14 15:02:00,605.1315501947082,14.959346997154848
867554.275271921,1224.4042718669252,42.01129984128849,27879,443,0.02716024677264201,TCP,2023-06-14 15:03:00,620.5797793414794,29.135409461463162
927582.0826587055,2211.9600354253366,6.215480531003613,5037,25,0.010769690139282482,TCP,2023-06-14 15:04:00,250.091224794292,364.86832992202284
776484.339267517,1272.903279659839,10.152259807748731,39160,80,0.07502247040487016,HTTP,2023-06-14 15:05:00,470.38239456044727,145.5299722560876
472547.5987460339,451.0334842137729,20.744010006520533,37506,5432,0.02284531448177969,FTP,2023-06-14 15:06:00,764.6171832208115,19.846439969057947
872103.3064434694,929.4895420020399,12.044127532768986,62786,3306,0.04644785098248373,TCP,2023-06-14 15:07:00,683.8574019498136,60.06077866440266
775636.3473146036,993.5061250791738,23.53850041433961,5454,80,0.019482817736485893,HTTP,2023-06-14 15:08:00,564.5044116327981,46.27591971239719
651469.1994489091,1027.3954641959915,37.94221826110905,11844,80,0.03643280081020986,TCP,2023-06-14 15:09:00,449.4341872054581,27.831011971594144
763590.1295323707,479.2446295196148,18.813332086624072,4935,8443,0.020773584063059344,TCP,2023-06-14 15:10:00,896.0351592399694,25.94651785961231
575260.4956724443,1361.484178946396,35.80490421814445,25165,80,0.09779840915031701,HTTP,2023-06-14 15:11:00,282.71381535069094,33.784133363996666
1026339.6238963668,1068.3213198830065,22.220385621136604,62045,80,0.015530214630539496,HTTP,2023-06-14 15:12:00,817.2806862926911,46.67031289353037
714824.2729438207,705.6444990878522,16.724366784572045,54156,22,0.02550503026917664,SSH,2023-06-14 15:13:00,801.7020484938956,44.449765652582585
890368.465763858,1566.236493285643,32.04417385731098,42460,3306,0.02752252190333111,HTTP,2023-06-14 15:14:00,487.823671862828,41.91142505090903
478423.90768684767,1028.1889357759746,22.409149535359596,26840,25,0.06514144663512735,SSH,2023-06-14 15:15:00,369.9992509696254,38.728900974807004
766944.5438168457,1684.6634413332035,14.298873206260058,42337,443,0.013421675856857572,HTTPS,2023-06-14 15:16:00,425.58413631470853,110.09521987242444
592272.6789446976,878.799732343606,35.65877549007551,20408,443,0.019327673253451028,HTTPS,2023-06-14 15:17:00,617.8291465805385,22.717592598304023
623208.8137887665,1683.9175002406141,31.49995383154969,38624,53,0.02990103995927432,SSH,2023-06-14 15:18:00,243.85500914829507,47.97832237399748
740737.8928245234,1348.2168195087074,67.10418565277452,21283,8443,0.06479437189149719,TCP,2023-06-14 15:19:00,410.54672744036924,19.28442076841997
1286421.358211181,410.7192884546547,58.03188150989616,17914,80,0.05036251976171961,TCP,2023-06-14 15:20:00,2530.7331733655333,7.095304542541125
719104.9031771872,1375.4602426875742,10.09144968067227,50340,443,0.04261112098435516,HTTPS,2023-06-14 15:21:00,455.9613425343115,123.2997855659211
574428.6829063772,756.002736853073,24.02988143718708,52388,5432,0.005459818775892024,UDP,2023-06-14 15:22:00,756.6786397389689,29.040142576567963
401366.4927966402,924.8743713506739,39.51369283785383,45582,443,0.028542595465972823,TCP,2023-06-14 15:23:00,392.76885550561315,24.666032305361185
749090.4092230287,1574.061502887967,21.069890018632687,29305,21,0.07646461400563852,FTP,2023-06-14 15:24:00,367.8536833906888,71.21985313740117
