bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,timestamp,bytes_per_packet,packets_per_second
674859.338361356,1029.1220487385858,84.14440367910728,38327,5432,0.005190995281118971,TCP,2025-04-17 20:44:00,640.1267680050447,12.373930229426893
252887.31745843866,1030.3211851195535,38.33541374940982,44492,80,0.0519708760866456,TCP,2025-04-17 20:45:00,266.24872785586115,21.60242090707649
579247.1303194384,1713.2352435326648,44.81195636511675,34399,5432,0.033090410054227255,SSH,2025-04-17 20:46:00,319.5039576713209,34.906998130333626
534404.520910109,1111.3340540743013,82.38580064279363,28672,443,0.07461958577832896,TCP,2025-04-17 20:47:00,515.3232270099643,11.181629875226069
350453.2923880019,943.6271711260256,7.417835960855448,55765,8443,0.07334714262642658,HTTP,2025-04-17 20:48:00,362.38986976670134,138.61119062646114
357252.5804053252,699.2085694481166,26.21500960329986,32739,25,0.028441044799385598,TCP,2025-04-17 20:49:00,448.84931475157435,24.619872835084397
452040.46799752756,1385.2270116325235,19.081068041167313,38953,8443,0.12711106754818133,HTTPS,2025-04-17 20:50:00,283.6138404368675,64.91813451116633
452958.7612065123,1044.8711056289287,66.35761135133089,43657,443,0.057730099748902614,HTTPS,2025-04-17 20:51:00,422.3422234488068,17.72459879697064
578739.7125894274,1168.8964570179555,42.80320836921639,48269,80,0.03156363930036767,TCP,2025-04-17 20:52:00,452.4424674404315,26.543378191866882
324401.25083939696,1092.1958354784088,35.5547731124519,3944,8080,0.05794308724560372,HTTPS,2025-04-17 20:53:00,338.4181519822722,28.120817960179167
530766.6350438438,605.8069214753597,35.15287677541798,64374,80,0.02811191352844509,HTTP,2025-04-17 20:54:00,958.538453431148,18.691083241414923
519053.7385740653,1251.582936708736,11.712591456450516,15053,80,0.06998254380769925,TCP,2025-04-17 20:55:00,433.0548136707948,104.25446502956004
540246.4229715185,1124.6493899673846,62.86477576089281,9844,25,0.11580687897121406,HTTP,2025-04-17 20:56:00,418.1030985975585,15.93554571699795
226754.80237272053,1319.4564984400474,21.494924636773707,26177,80,0.035457279309643285,TCP,2025-04-17 20:57:00,197.06642991747415,73.79356826162999
493653.26674651355,1134.3792026626234,55.278300456825356,38422,443,0.016516279051243157,HTTPS,2025-04-17 20:58:00,420.3915589824609,17.590404900801364
675815.236382076,686.6781483684467,43.59094057223652,40847,443,0.04416514396890004,HTTPS,2025-04-17 20:59:00,1045.2280161271176,16.755314247740774
411763.0156497734,1214.5481809937708,33.7004205196938,3967,53,0.025090127586056103,HTTPS,2025-04-17 21:00:00,303.42875216109036,42.090732095558224
548760.6018220753,1130.2545233995809,55.72500896868438,24830,80,0.019509789346832764,HTTP,2025-04-17 21:01:00,516.1403930400521,16.88435972017116
473895.9575102734,1440.4229892564417,17.215552938625446,15519,53,0.028900078425018082,UDP,2025-04-17 21:02:00,332.07920619811426,82.72791856156442
695964.5259005178,1246.9575623874841,24.781156009696655,15469,53,0.05498168033095525,UDP,2025-04-17 21:03:00,601.7760544415268,52.44461340843504
457209.6786379,1692.3961057871875,48.21004738121245,23554,22,0.017445923109322487,SSH,2025-04-17 21:04:00,298.28107021236724,36.503205458310944
617192.1785464825,1357.3994908187374,20.275406741974216,62239,22,0.02936298611138189,SSH,2025-04-17 21:05:00,556.4859141081398,73.98362323188071
302139.81694073475,560.3410724032819,17.54731329491277,34449,5432,0.08790535367872888,TCP,2025-04-17 21:06:00,524.1921017587609,27.47366898834913
574818.072611684,901.849514606727,3.503246248541142,41264,443,0.011253937254163683,HTTPS,2025-04-17 21:07:00,672.9463914710927,267.2545111018236
424717.5888933779,1241.7120634048713,39.119341814496096,54193,8443,0.006600574329854347,UDP,2025-04-17 21:08:00,312.30421158263044,34.595712746593605
413386.65586429887,649.2945827846977,84.52780883294861,41118,443,0.07900758984586316,TCP,2025-04-17 21:09:00,639.6792181951114,8.322415805704548
496847.89068951533,726.4592155699972,34.24544484647822,15947,80,0.030659909375125072,HTTP,2025-04-17 21:10:00,753.8908951270186,18.469765863409624
617449.1488501438,884.2124966588613,2.3813933482725984,54086,80,0.029487544519144933,HTTP,2025-04-17 21:11:00,677.5950624098773,403.22497325338963
350016.4367439706,910.4247090479839,71.90660536211381,35371,22,0.058222047213991386,SSH,2025-04-17 21:12:00,343.77007577968755,13.587069367480643
517522.6414967448,1145.8579976496223,8.999002647944609,4156,22,0.10798443334333777,SSH,2025-04-17 21:13:00,482.2152875114519,129.30628085750146
561631.1747916557,883.1932833921879,26.15587815391357,26433,22,0.015352809151128301,SSH,2025-04-17 21:14:00,642.8135949178345,42.527532098585795
403085.2078181216,1766.67944822774,22.175518020289857,2245,443,0.06373539776409202,TCP,2025-04-17 21:15:00,231.96349506859173,86.0762564848121
564530.0524370132,466.625683922142,19.05528302045457,28822,22,0.008392992146550425,SSH,2025-04-17 21:16:00,1213.066384250939,22.253829628445843
532466.2805534172,1049.432124508062,8.032589755517316,47771,3306,0.05208836532332927,SSH,2025-04-17 21:17:00,497.20388231168914,131.42428746098324
445887.90403864626,1410.6050838104177,23.831351510451206,28651,3306,0.033044797212996184,TCP,2025-04-17 21:18:00,287.32568367864906,57.38022286984062
277589.1687176125,844.3791880415994,8.66673901584473,44271,53,0.014827957112700203,TCP,2025-04-17 21:19:00,356.96057054132496,110.2854148867083
451734.60128671676,732.7106470767965,23.563122548617788,62604,80,0.05548150614055288,HTTP,2025-04-17 21:20:00,506.44695779740687,29.544058433216573
225880.5610756031,1166.5669956911452,24.729477695709647,38097,3306,0.01829135021561301,HTTP,2025-04-17 21:21:00,181.02505841672448,44.463813409249305
664661.9175152008,1307.61988216831,47.951813179488305,63910,25,0.014085770048879509,HTTPS,2025-04-17 21:22:00,563.5149902003232,32.486191195622624
471522.56504574226,1309.7693383712142,14.213016498760215,24044,5432,0.07095075772542872,TCP,2025-04-17 21:23:00,337.19634945243706,82.41215418130142
312522.7090944839,415.47973614288185,51.411546372727926,3534,443,0.013536406914748386,HTTPS,2025-04-17 21:24:00,794.6848422629365,6.82891801771564
559467.4486862856,1617.390603755875,23.929503706003494,23895,443,0.011203959588568289,HTTPS,2025-04-17 21:25:00,307.1767274767522,68.3405012819938
469809.4788402549,839.1011673923028,14.440620674057275,8548,5432,0.03305239736681554,HTTP,2025-04-17 21:26:00,557.3477144444313,49.22624507313319
437157.1742258358,849.2922563557597,45.584575193681125,7135,80,0.0776326667937098,HTTP,2025-04-17 21:27:00,436.5845988313951,17.051865258986336
486877.0889548522,908.4980825478945,40.833477398387004,55393,80,0.04785595636012932,HTTP,2025-04-17 21:28:00,533.3115325514642,20.899840883988222
496392.92989583564,1192.761960424683,65.54295415759353,17723,443,0.019956538385898778,TCP,2025-04-17 21:29:00,350.88623123806275,21.036415666254054
590809.6488633776,851.3837410811738,41.27459305533374,21775,80,0.019758861803670973,HTTP,2025-04-17 21:30:00,752.4506229176341,23.0889735533443
479546.89502705267,1428.1539138690657,27.26891799719106,36588,80,0.013676466734405198,TCP,2025-04-17 21:31:00,345.11011845490754,46.526966076735484
