bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,timestamp,bytes_per_packet,packets_per_second
410592.3829568326,933.0084730591117,21.744042839456004,62796,5432,0.05159185163279494,TCP,2025-02-16 13:48:00,340.11890788769364,48.9413466047745
954956.0054488616,1135.9350402634593,19.54449070468835,12530,443,0.04715886130901104,HTTPS,2025-02-16 13:49:00,547.220842014801,62.0952721015227
727945.5505610972,1132.823814883183,30.380189447365943,44756,80,0.09549910195058957,TCP,2025-02-16 13:50:00,429.15254517285763,33.44755389604585
666334.1947570953,1082.384706474971,80.43838512042834,56654,8443,0.076018124045806,HTTPS,2025-02-16 13:51:00,473.3718524387293,11.009190683566871
1062047.1787175685,1008.377052776706,20.818038575505312,46027,80,0.01589362867753404,TCP,2025-02-16 13:52:00,764.6209256991026,44.35888546557855
559355.0127064076,897.9494082630004,38.618541360544015,1130,25,0.02251346666235259,HTTPS,2025-02-16 13:53:00,345.1736859411288,22.88798501546487
447448.27591638186,1058.8016815602787,46.72168692986955,17867,3306,0.05337594765435104,HTTPS,2025-02-16 13:54:00,289.6532117059075,17.88456847731571
847490.0484773588,858.3835947391415,13.300109941210174,58110,443,0.008597895495808291,TCP,2025-02-16 13:55:00,611.1345318677974,58.82789322626351
567132.3811313284,1007.4403783539507,24.190650439435363,43751,3306,0.018028877901836052,TCP,2025-02-16 13:56:00,449.28660432637497,42.27938340972279
751108.3968231427,816.6428859695208,25.629390700078602,37017,80,0.002805806839649929,TCP,2025-02-16 13:57:00,711.3153404465182,32.333270259070495
736637.9244405659,1100.64707352458,7.159497668878094,63105,8080,0.02194201214526062,SSH,2025-02-16 13:58:00,483.5118814684914,183.56315568065455
893892.8856848862,86.10031738091197,47.22362589888932,14344,3306,0.0504253912971536,UDP,2025-02-16 13:59:00,-7558.040702973936,-2.0273887469686462
638239.7723575849,1064.6295317677836,75.53455363595633,17069,80,0.013628033136827108,TCP,2025-02-16 14:00:00,377.9254299777232,11.435161149245197
776599.5846551394,1241.870273519354,11.379746466559599,15655,80,0.01029791299978005,TCP,2025-02-16 14:01:00,446.42793614003995,93.26070325940448
663065.8916692812,605.9747173587771,40.829186269440484,53332,80,0.0358233756123783,HTTP,2025-02-16 14:02:00,784.3796196189405,15.575023860281627
657328.7069503384,1098.779502848453,14.539565134459515,17864,22,0.0704971148314189,SSH,2025-02-16 14:03:00,448.2497018589076,75.39371849333313
891398.2598471402,653.1891379967801,29.530262015833667,55343,8080,0.0029957497914555233,HTTPS,2025-02-16 14:04:00,1040.5751679337632,20.88763761442392
711459.7258784588,1102.1314105275164,40.84146671078506,54044,80,0.031705920297836004,HTTP,2025-02-16 14:05:00,446.3270781509048,22.72559113879819
562506.3097809462,1330.898072765634,24.88505139680111,7804,8443,0.02080530937103766,TCP,2025-02-16 14:06:00,236.98836193702408,54.36400289641741
675843.8445004976,1335.5594681626712,18.7859318528571,6315,22,0.02027326418885226,SSH,2025-02-16 14:07:00,362.54288529587944,74.37172564607057
499370.1996374374,1162.4749469717708,10.145232171206036,46130,443,0.09463210874676256,HTTPS,2025-02-16 14:08:00,286.5337152043609,115.86711927084626
683408.5851137161,674.5118219399919,19.391701391203554,47928,443,0.020144133377098795,HTTPS,2025-02-16 14:09:00,844.7110119698478,36.134230501278445
492713.70339018124,1298.8412968876746,13.581722426849556,52755,25,0.04693445443709686,HTTP,2025-02-16 14:10:00,258.0695306536329,102.75371115987355
490899.7877785548,1451.870588263872,20.792945531066106,10531,80,0.01939434481013298,HTTP,2025-02-16 14:11:00,241.5067853740647,68.04781833603977
639684.7976803645,1000.1134370402244,31.252593196885513,13195,80,0.026838168690740218,HTTP,2025-02-16 14:12:00,511.10222632823746,34.56853305415021
560302.9388916934,1621.974418504391,30.303297164686928,63348,22,0.01506952382399465,SSH,2025-02-16 14:13:00,259.9060408671177,67.66176549479532
607072.6611305573,604.0832816249662,29.76062867362213,61954,22,0.01315032777138684,SSH,2025-02-16 14:14:00,751.7212483726682,20.382492974026214
821531.1756522758,1226.3800067948498,11.887138864837706,40736,80,0.015602356600911284,TCP,2025-02-16 14:15:00,406.0769628560014,102.72632558699355
454718.72405402793,408.4157170664754,26.46306108866945,14441,5432,0.0023994134382515943,UDP,2025-02-16 14:16:00,793.8566782296255,17.354094671822555
261286.7615124772,471.44000806606493,29.98136444549598,55963,443,0.005612810628380499,TCP,2025-02-16 14:17:00,363.08473829305433,18.118059101550507
1501057.2719253886,989.8076695795477,14.238974180837012,23424,80,0.052453445321818865,TCP,2025-02-16 14:18:00,993.5748433386651,68.51596364611241
